volume,price,datetime
6145.81632,464.001,2014-04-06 08:57:55
4948.59722,487.0,2014-04-22 03:19:01
11290.39528,458.331,2014-04-25 04:37:53
12543.10356,482.843,2014-04-02 08:47:57
24468.17919,419.0,2014-04-12 16:18:52
38041.13854,414.999,2014-04-03 08:10:05
10533.75904,500.997,2014-04-20 06:34:00
23726.53824,457.57,2014-03-31 23:13:57
5807.97139,483.0,2014-04-21 23:43:25
27059.50163,514.548,2014-04-16 21:36:37
7836.41722,428.998,2014-04-28 11:24:37
8237.39135,448.898,2014-05-01 04:57:57
9849.45399,467.87,2014-04-18 19:26:07
6451.76957,431.312,2014-05-08 13:59:19
2789.98865,424.97,2014-05-05 17:46:22
44802.81574,369.822,2014-04-11 02:40:51
33471.96345,436.0,2014-04-02 20:48:59
17263.84909,446.926,2014-04-04 14:41:55
8604.25601,433.98,2014-05-07 19:47:39
7723.33477,428.93,2014-04-28 10:24:34
3550.23558,475.6,2014-04-23 19:44:12
7172.92461,440.99,2014-04-30 20:01:12
11490.22014,448.2,2014-04-08 10:04:54
5484.34566,432.101,2014-04-29 20:53:03
18350.75361,393.0,2014-04-13 16:52:55
8512.37352,464.5,2014-04-06 04:22:25
7172.58983,439.736,2014-04-30 21:46:27
4190.93797,441.4,2014-05-09 22:19:51
5605.10118,447.0,2014-04-09 00:16:50
33018.99108,451.339,2014-04-14 21:07:04
18524.88884,452.0,2014-04-25 21:34:41
33691.20296,419.2,2014-04-03 02:44:33
25773.12212,514.998,2014-04-17 04:52:24
6999.80619,420.0,2014-04-28 06:44:18
4486.03714,432.0,2014-05-09 01:40:44
40817.27914,438.99,2014-04-12 04:02:54
15358.39149,490.0,2014-04-01 09:34:40
4955.88543,488.148,2014-04-22 04:14:04
5005.681,436.994,2014-05-02 22:43:07
12093.6207,491.0,2014-04-19 08:47:02
2775.06905,442.35,2014-05-11 04:11:02
18800.80208,440.02,2014-04-26 02:00:01
21898.70427,478.0,2014-03-31 01:32:21
30020.42893,375.0,2014-04-10 21:14:34
26543.54934,502.0,2014-04-15 21:29:56
11511.14,441.229,2014-04-07 17:48:17
5960.15754,421.652,2014-05-06 21:06:53
15347.24825,484.142,2014-04-18 01:09:48
2798.94089,426.499,2014-05-05 19:32:42
3301.22216,481.2,2014-04-24 00:39:39
26907.22212,411.0,2014-04-14 00:49:00
6479.2232,432.777,2014-05-08 14:44:22
11445.78326,448.18,2014-04-08 08:49:48
4381.89648,481.29,2014-04-24 17:56:16
6175.2436,446.33,2014-05-02 01:34:40
11812.46935,445.501,2014-04-04 20:57:45
2550.54114,428.5,2014-05-04 19:54:09
11736.77136,441.358,2014-04-26 06:00:19
11487.84922,427.745,2014-04-10 03:32:42
3339.92023,440.899,2014-05-10 15:38:08
5559.63629,487.898,2014-04-25 02:32:20
11103.27788,445.319,2014-04-08 02:14:14
24121.3583,454.004,2014-04-15 04:52:38
7389.31983,438.35,2014-04-30 16:05:54
3028.74826,432.79,2014-05-03 05:34:19
10016.7557,494.0,2014-04-19 19:13:14
19489.15091,438.2,2014-04-04 03:15:35
24253.3609,409.999,2014-04-14 01:44:03
8697.84019,435.0,2014-05-08 08:53:56
29333.23326,444.509,2014-04-03 18:46:38
3547.63721,479.989,2014-04-23 23:04:28
2697.85743,424.992,2014-05-05 22:58:27
9683.84483,469.542,2014-04-19 00:06:26
32302.50471,430.414,2014-04-02 22:54:10
3396.99379,432.5,2014-05-12 02:54:17
25421.03345,522.11,2014-04-17 05:57:27
4234.36132,447.4,2014-04-27 00:11:35
5807.32454,481.004,2014-04-21 22:58:21
45032.28984,431.999,2014-04-12 02:07:46
24008.1869,460.0,2014-03-31 23:38:59
6362.26631,446.695,2014-05-01 22:49:22
9258.87725,455.0,2014-04-05 21:16:34
10080.15396,447.0,2014-04-08 12:15:10
2039.60345,428.0,2014-05-04 22:39:18
5502.32484,487.57,2014-04-25 00:46:59
34791.05732,464.415,2014-03-31 13:13:10
14551.84286,485.846,2014-04-18 05:55:07
3140.58582,448.5,2014-04-27 04:21:53
6181.74382,423.792,2014-05-07 02:59:13
29329.41198,513.641,2014-04-15 23:05:01
3684.73664,427.6,2014-05-04 13:03:40
30425.78911,435.216,2014-04-02 19:53:53
46196.01706,375.78,2014-04-11 03:56:02
7367.4266,438.586,2014-04-30 13:00:40
6169.99374,492.57,2014-04-21 12:46:21
13092.60154,444.551,2014-04-04 18:27:22
4476.96285,429.001,2014-05-08 22:29:56
8706.32801,430.554,2014-05-08 00:07:59
8371.26549,432.899,2014-04-28 16:45:01
11415.16712,451.225,2014-04-08 08:39:48
4589.8546,441.245,2014-05-10 13:27:56
31620.81557,433.25,2014-04-03 00:14:18
4923.40524,485.397,2014-04-22 02:33:51
6338.3674,430.461,2014-04-29 03:21:17
3369.27458,481.009,2014-04-24 02:50:05
6396.12032,430.289,2014-05-08 15:04:23
9660.98033,496.411,2014-04-20 06:59:02
4527.58187,480.0,2014-04-24 16:11:09
18774.16214,418.0,2014-04-12 20:14:11
4175.45071,441.987,2014-05-10 04:20:20
14034.12827,479.9,2014-04-02 08:02:54
2869.52335,448.877,2014-04-27 13:22:29
25721.67863,512.22,2014-04-17 05:02:24
33990.3845,426.789,2014-04-03 03:04:36
2542.18966,425.049,2014-05-05 13:00:59
5228.63651,447.915,2014-04-09 09:08:29
2811.17154,424.839,2014-05-05 19:02:38
5922.03292,482.395,2014-04-21 20:22:56
8523.88396,461.49,2014-04-06 18:39:29
7191.32754,438.0,2014-04-30 21:06:22
29030.98363,462.0,2014-04-14 23:22:13
28311.51626,511.9,2014-04-16 14:51:09
5806.72182,482.035,2014-04-21 23:33:25
3548.10792,431.643,2014-05-12 02:19:08
50615.96852,400.0,2014-04-11 10:41:29
31460.3343,437.204,2014-04-02 23:49:16
8446.1135,431.999,2014-05-07 20:27:43
4465.06665,433.51,2014-04-27 21:48:32
10134.19122,470.63,2014-04-18 20:11:10
5510.98264,435.053,2014-04-29 22:08:12
23110.17528,408.591,2014-04-14 02:09:05
10872.16007,446.589,2014-04-08 13:20:19
2821.94673,427.444,2014-05-05 09:40:46
10712.32917,451.868,2014-04-05 12:14:16
5675.71854,484.498,2014-04-21 17:17:39
8610.8678,433.5,2014-05-07 19:52:39
8293.3256,428.0,2014-04-28 14:29:50
16641.79754,488.999,2014-04-01 17:30:38
4080.7871,439.355,2014-05-09 17:43:59
26347.01499,410.977,2014-04-13 23:53:56
36861.57271,438.99,2014-04-03 15:30:52
5511.22838,486.2,2014-04-25 01:32:07
7206.97855,444.056,2014-05-01 02:52:22
6259.11443,487.698,2014-04-20 20:20:08
19548.07057,437.0,2014-04-04 03:25:35
6068.27926,474.971,2014-04-22 23:41:51
22186.00872,480.0,2014-03-31 03:02:26
2217.88526,426.282,2014-05-04 21:24:15
8175.06985,461.75,2014-04-06 22:51:08
29037.59006,451.418,2014-04-15 03:37:33
6960.02985,434.0,2014-05-02 04:30:04
5485.12777,421.9,2014-05-06 16:56:29
7115.18674,439.281,2014-04-30 23:16:38
9748.93031,437.039,2014-04-10 00:22:24
9481.39711,468.98,2014-04-19 06:21:54
30606.26549,430.656,2014-04-02 19:58:54
2495.43006,437.5,2014-05-11 13:26:56
2716.40741,431.63,2014-05-03 11:29:43
28206.71891,505.773,2014-04-16 14:31:08
6502.66675,440.72,2014-04-29 13:01:58
8340.83268,433.349,2014-04-28 17:05:02
5748.31332,481.5,2014-04-21 23:08:23
29290.7891,462.006,2014-03-31 17:53:30
10567.00998,446.668,2014-04-08 11:10:05
2873.2324,447.5,2014-04-27 12:42:28
16582.66403,401.748,2014-04-13 16:07:50
19837.60088,436.856,2014-04-04 02:40:30
6099.3435,429.899,2014-05-08 16:14:29
6377.38511,447.02,2014-05-01 23:09:23
6195.64078,440.0,2014-04-29 14:52:07
4943.25442,487.0,2014-04-22 04:49:07
10197.23326,438.2,2014-04-09 20:56:56
28230.25478,454.73,2014-04-15 00:37:20
4419.08326,482.513,2014-04-24 14:00:56
8834.13697,459.002,2014-04-06 21:00:57
2714.20375,434.0,2014-05-11 11:01:45
21690.32692,479.103,2014-04-17 10:23:29
5783.80218,439.0,2014-04-29 16:37:14
3715.54362,431.913,2014-05-04 04:37:53
17095.67546,485.548,2014-04-01 21:22:03
5697.84779,446.714,2014-05-02 03:09:56
4413.68368,441.4,2014-05-10 11:22:46
6214.25635,476.996,2014-04-22 05:59:15
50983.04981,401.591,2014-04-11 11:01:29
9313.0151,466.0,2014-04-19 02:41:38
32529.83868,457.0,2014-04-14 20:22:01
5601.59507,425.525,2014-04-28 03:04:03
10656.14067,466.0,2014-04-06 00:52:05
5411.46172,437.6,2014-04-09 14:48:54
3280.86102,480.5,2014-04-24 00:59:43
6104.70436,422.87,2014-05-07 00:38:28
6568.76764,433.9,2014-05-02 14:01:56
11570.14078,448.27,2014-04-08 09:04:51
6084.60538,475.1,2014-04-22 23:21:49
2527.37928,428.599,2014-05-03 14:04:54
6074.38533,497.1,2014-04-21 04:20:44
7089.79583,438.55,2014-04-30 22:56:36
19288.61367,398.0,2014-04-13 17:47:58
9826.56835,457.116,2014-04-07 12:42:48
16844.04849,489.28,2014-04-17 23:19:38
2715.72478,443.0,2014-05-11 04:51:06
8279.64325,449.692,2014-05-01 04:02:29
31499.19271,519.8,2014-04-16 01:00:11
22299.10017,470.99,2014-03-31 00:22:15
5767.1969,483.0,2014-04-21 19:32:32
8575.52345,433.005,2014-05-07 19:42:38
11985.90292,450.7,2014-04-05 08:58:58
3689.07533,476.0,2014-04-23 13:33:43
10186.01725,446.009,2014-04-26 07:40:24
5455.83408,489.76,2014-04-25 00:26:56
25883.77869,421.0,2014-04-14 04:39:17
11572.72069,449.455,2014-04-08 09:09:51
10132.06161,475.696,2014-04-18 23:16:23
4354.47812,485.297,2014-04-24 21:56:40
30185.61086,436.741,2014-04-02 19:48:53
43624.76466,432.997,2014-04-12 01:02:40
25964.56677,455.6,2014-03-31 21:33:47
5742.20812,485.988,2014-04-22 00:58:33
5394.91584,437.5,2014-04-09 14:33:53
8728.82231,456.099,2014-04-06 15:58:34
3847.14491,433.8,2014-05-04 02:27:43
5516.64175,422.5,2014-04-28 01:28:49
28426.2265,460.27,2014-04-15 01:42:24
2814.13594,433.2,2014-05-11 15:57:08
30519.13778,419.437,2014-04-12 08:48:14
35027.1387,425.169,2014-04-03 04:54:47
20794.62641,486.139,2014-04-17 20:39:21
5372.42098,437.599,2014-04-30 10:05:22
18703.96777,479.195,2014-04-01 23:57:21
7544.45266,492.999,2014-04-20 09:19:17
5014.12175,484.0,2014-04-22 03:08:58
4344.57642,487.0,2014-04-24 22:01:41
3478.61397,440.855,2014-05-10 15:18:03
6017.82847,456.345,2014-04-26 15:46:00
7536.86485,448.9,2014-05-01 03:17:26
9173.94766,447.183,2014-04-08 17:40:40
9063.35138,454.8,2014-04-05 15:46:03
31617.88885,436.8,2014-04-03 00:09:18
7155.4314,439.736,2014-04-30 21:41:27
16432.38924,483.003,2014-04-01 15:45:08
43765.43733,426.92,2014-04-12 01:07:40
5695.77498,485.899,2014-04-22 01:18:35
11802.26052,487.809,2014-04-19 08:57:03
21624.95331,469.112,2014-03-31 00:52:17
26556.66369,503.836,2014-04-15 21:19:55
4500.92584,431.175,2014-04-27 23:38:39
2822.37444,437.0,2014-05-11 09:16:38
17740.39226,495.9,2014-04-17 22:44:35
8504.75716,428.126,2014-05-08 01:18:08
3659.01694,427.979,2014-05-04 11:53:36
13991.48978,448.8,2014-04-07 22:48:53
20650.63527,407.52,2014-04-10 08:18:00
4366.64785,480.16,2014-04-24 18:51:20
18937.78762,431.458,2014-04-04 04:30:43
6164.57408,503.779,2014-04-21 02:50:38
6196.58264,425.0,2014-05-07 02:03:53
3094.79416,448.984,2014-04-27 04:56:56
5896.00518,478.699,2014-04-23 05:02:59
5583.34295,438.977,2014-04-29 19:07:26
5269.27576,421.903,2014-05-06 11:40:54
19791.17387,418.978,2014-04-12 19:44:08
10110.98856,453.0,2014-04-05 13:39:24
4277.81929,429.51,2014-05-09 00:55:38
10077.38885,445.766,2014-04-08 11:35:07
5223.02944,422.221,2014-05-06 11:10:52
7005.56924,472.14,2014-04-25 03:22:29
28290.10486,508.0,2014-04-16 15:36:12
2861.34423,444.723,2014-04-27 09:42:14
53802.70594,422.818,2014-04-11 12:56:39
28279.25788,460.784,2014-03-31 19:38:38
5902.63053,482.829,2014-04-21 22:38:20
6960.41038,438.488,2014-05-02 04:56:19
9823.81372,468.78,2014-04-18 19:41:07
4424.59625,445.05,2014-05-10 08:31:49
5540.89021,486.759,2014-04-25 01:02:02
15382.80804,409.0,2014-04-10 06:07:52
28369.55778,459.0,2014-04-15 01:32:24
7337.58688,439.997,2014-04-30 17:05:58
8100.15459,462.919,2014-04-07 00:06:14
2813.63748,424.5,2014-05-05 17:01:19
12244.68586,472.1,2014-04-02 13:58:20
13580.85842,421.78,2014-04-13 07:26:47
8552.6444,433.0,2014-05-07 19:12:37
3822.69259,479.998,2014-04-23 21:49:21
22506.93681,444.947,2014-04-03 21:03:30
20844.75393,487.43,2014-04-17 18:39:11
7722.55857,448.041,2014-05-01 07:58:12
20195.97703,442.35,2014-04-04 02:00:27
3712.98987,431.998,2014-05-04 04:47:54
17448.07095,440.0,2014-04-25 12:48:52
33061.61895,450.0,2014-04-14 21:17:05
2692.86281,425.0,2014-05-05 21:38:20
5391.88112,437.869,2014-04-09 14:28:53
4171.45423,440.003,2014-05-09 21:54:47
7662.14013,460.888,2014-04-06 23:26:11
5349.87048,437.0,2014-04-29 22:43:18
6745.29031,436.39,2014-05-02 11:16:45
5038.50908,485.501,2014-04-22 01:53:40
9380.7611,464.7,2014-04-19 06:16:53
16434.53045,483.873,2014-04-01 14:20:01
13362.67325,413.798,2014-04-13 11:32:23
6182.16367,425.0,2014-05-07 02:23:58
21343.6549,483.4,2014-04-17 12:38:44
33854.55885,422.999,2014-04-03 02:54:33
2443.01092,427.708,2014-05-05 03:10:09
16497.31476,486.0,2014-04-18 00:14:44
2581.58941,444.201,2014-05-10 22:48:44
5434.91697,424.0,2014-05-06 13:11:03
31510.21587,522.004,2014-04-16 01:50:15
10567.09655,442.0,2014-04-26 06:55:21
2533.60472,433.038,2014-05-11 14:07:01
46325.4552,380.013,2014-04-11 04:16:03
22227.03132,482.983,2014-03-31 02:27:23
8027.56973,448.999,2014-05-01 03:52:28
13844.98485,457.35,2014-04-05 03:58:28
6099.3638,497.177,2014-04-21 03:35:42
3411.30204,430.0,2014-05-04 09:03:24
4627.53745,480.532,2014-04-24 15:26:03
3395.49966,480.404,2014-04-24 02:30:02
11328.57104,453.778,2014-04-08 07:24:43
11880.03982,481.0,2014-04-02 13:43:19
9823.50509,498.5,2014-04-20 06:49:01
7381.66097,432.939,2014-04-28 21:25:23
6837.91221,478.183,2014-04-22 08:29:26
8584.15151,435.317,2014-05-08 04:33:35
4414.15937,483.898,2014-04-24 20:26:31
22995.63335,505.185,2014-04-17 08:28:06
3344.94756,415.571,2014-05-06 05:35:28
34953.12179,426.887,2014-04-03 05:24:50
20209.75925,417.3,2014-04-12 18:39:02
8111.9776,458.081,2014-04-07 00:11:14
2746.26313,442.34,2014-05-11 04:21:04
5366.82316,437.0,2014-04-09 14:38:54
3653.56301,431.015,2014-05-12 00:33:48
11698.90148,447.3,2014-04-04 23:33:02
6306.78855,449.0,2014-05-01 23:29:24
3505.78619,428.66,2014-05-11 17:02:13
22282.3144,405.49,2014-04-13 22:18:50
2490.72222,437.499,2014-05-11 13:31:57
4388.72231,486.428,2014-04-24 21:36:39
11564.07798,450.999,2014-04-08 09:19:51
5600.0404,426.245,2014-04-29 05:56:28
18857.57569,440.0,2014-04-26 02:30:02
4220.93852,440.0,2014-05-09 23:14:54
29169.71495,376.0,2014-04-10 20:39:31
27553.66131,441.0,2014-04-02 19:08:46
31526.5654,515.391,2014-04-16 00:40:10
11111.18517,445.0,2014-04-08 02:19:14
33947.8948,462.41,2014-03-31 14:28:16
9569.15486,468.0,2014-04-18 16:20:51
4334.06142,428.2,2014-05-08 22:54:58
5537.90095,484.505,2014-04-25 01:47:10
17782.50078,420.323,2014-04-12 22:24:21
6169.05144,478.202,2014-04-22 18:36:04
19593.16303,437.746,2014-04-04 03:00:32
5485.1812,492.301,2014-04-20 23:10:19
23798.76761,463.679,2014-03-30 23:37:11
13855.85016,414.897,2014-04-10 05:12:49
7154.2447,442.09,2014-05-01 01:37:03
5963.16184,420.016,2014-05-06 21:01:53
8810.49078,459.25,2014-04-06 21:30:59
17782.88414,494.85,2014-04-17 22:39:35
2662.11962,441.345,2014-05-11 07:11:25
7168.19064,439.361,2014-05-01 00:06:45
8220.64103,445.0,2014-04-26 11:30:39
4218.82213,443.001,2014-05-09 18:24:01
5050.42524,436.372,2014-05-02 21:38:02
8612.82932,465.299,2014-04-06 04:12:25
10940.04769,447.465,2014-04-08 14:00:20
10343.19334,479.959,2014-04-19 06:46:55
16362.7267,488.1,2014-04-01 19:51:53
5555.08453,486.779,2014-04-25 02:22:17
31934.12398,429.196,2014-04-03 00:29:18
8647.76552,435.0,2014-05-08 05:48:40
5547.83557,419.83,2014-05-06 17:41:32
24462.45106,517.9,2014-04-17 06:52:57
3638.15715,428.0,2014-05-04 07:13:05
55410.54449,410.009,2014-04-11 13:51:41
19539.17925,438.494,2014-04-04 03:10:33
5589.52355,488.427,2014-04-20 23:55:23
6202.54497,478.0,2014-04-23 02:12:18
3408.19019,427.99,2014-05-04 16:48:57
7134.83836,437.212,2014-04-30 22:16:29
38301.72214,444.85,2014-04-03 16:51:26
11369.94055,493.337,2014-04-02 10:18:03
28235.83569,457.03,2014-04-15 00:47:21
18559.99508,453.182,2014-04-25 19:19:28
8361.70367,435.0,2014-05-07 17:17:30
11561.97468,426.601,2014-04-10 03:37:43
4391.11842,485.228,2014-04-24 21:26:39
4452.35809,429.002,2014-05-08 22:39:57
6246.96447,436.95,2014-04-29 11:01:50
10041.58912,445.7,2014-04-08 12:10:09
9054.00603,454.8,2014-04-05 15:51:03
3471.85509,425.672,2014-05-03 20:05:20
3752.58174,476.523,2014-04-23 17:34:01
19163.92329,470.19,2014-04-01 04:49:20
44151.35963,355.5,2014-04-11 02:30:51
6085.99016,482.0,2014-04-21 22:23:17
32575.35942,517.0,2014-04-16 08:40:43
33257.2552,436.039,2014-04-02 20:28:57
6063.25673,446.8,2014-05-02 01:59:44
4640.61419,423.0,2014-05-06 08:20:38
3642.05649,428.947,2014-05-04 07:28:06
11484.47201,450.795,2014-04-08 09:54:53
15659.67895,421.351,2014-04-13 03:29:44
5162.53012,485.496,2014-04-20 22:05:16
13727.18082,454.5,2014-04-05 03:08:24
7127.91733,437.878,2014-04-30 22:01:28
8434.90233,447.331,2014-05-01 05:33:02
10768.77804,456.999,2014-04-07 08:47:20
16538.47223,484.0,2014-04-17 23:54:42
23574.25449,463.679,2014-03-30 23:42:11
50239.79611,402.807,2014-04-11 06:11:10
28167.85593,503.0,2014-04-15 17:04:35
3958.64293,432.83,2014-05-04 00:02:13
33044.41118,448.12,2014-04-14 21:27:03
4509.40047,432.739,2014-05-09 01:45:45
2149.486,426.571,2014-05-04 21:49:17
5409.65068,493.0,2014-04-25 00:11:54
3912.54294,439.987,2014-05-09 16:22:56
5326.0085,448.0,2014-04-09 07:58:24
9859.36668,494.867,2014-04-19 13:22:46
4928.15743,485.993,2014-04-22 02:38:53
6722.90415,430.4,2014-05-02 12:21:49
33560.15949,416.31,2014-04-03 02:29:30
6215.56095,424.73,2014-05-07 01:13:34
11255.10768,456.499,2014-04-07 05:06:47
22956.77296,407.522,2014-04-14 03:59:14
6242.37972,448.99,2014-05-02 00:49:31
28760.73371,452.711,2014-04-14 23:57:18
5531.45887,425.0,2014-04-28 01:33:49
3048.58151,446.0,2014-04-27 05:36:58
7192.82094,491.737,2014-04-20 09:59:20
35403.22361,419.7,2014-04-03 07:05:00
29161.00291,428.845,2014-04-14 05:44:25
5955.70053,436.651,2014-04-29 06:46:31
4951.52252,487.397,2014-04-22 04:09:04
14733.38974,456.6,2014-04-02 15:28:28
18469.09484,451.499,2014-04-25 23:34:50
53053.75346,421.557,2014-04-11 19:32:15
4233.24049,443.5,2014-05-10 00:09:59
2737.44933,424.0,2014-05-05 16:26:17
6247.92548,424.73,2014-05-07 01:18:36
6055.18828,481.998,2014-04-21 22:03:11
26112.46522,458.964,2014-03-31 21:23:47
6230.42362,440.0,2014-04-29 14:22:05
26777.06317,522.0,2014-04-17 01:06:53
10132.53373,448.218,2014-04-08 12:40:12
24478.40862,406.024,2014-04-13 22:58:52
7115.90756,440.698,2014-04-30 23:21:38
13762.16796,452.009,2014-04-05 03:18:25
5809.05968,485.27,2014-04-21 16:36:53
3748.41971,439.5,2014-05-09 14:52:50
3717.63361,474.779,2014-04-23 17:54:02
3548.88705,434.5,2014-05-12 01:49:00
26794.90102,506.02,2014-04-15 21:34:56
7608.97845,426.258,2014-04-28 09:14:28
5076.40511,435.948,2014-05-02 21:12:59
21889.45119,470.186,2014-03-31 00:32:15
4280.50528,430.99,2014-05-09 01:00:38
5499.4755,436.0,2014-04-29 21:28:07
9746.40641,437.04,2014-04-10 00:42:25
17073.22889,489.909,2014-04-17 23:34:39
11179.84322,457.2,2014-04-07 06:37:06
6436.56708,483.024,2014-04-22 17:20:59
18688.09742,451.041,2014-04-25 20:14:33
19379.40318,442.951,2014-04-04 08:31:09
17965.46591,389.2,2014-04-13 16:37:54
5511.2401,435.329,2014-04-29 20:43:00
5222.6022,484.0,2014-04-20 21:45:14
7263.13885,442.93,2014-05-01 02:37:19
16461.70445,486.659,2014-04-01 18:41:48
21613.44128,488.8,2014-04-17 14:18:52
5762.81331,426.659,2014-04-29 04:56:25
31739.13011,429.01,2014-04-03 00:24:19
5669.62673,450.49,2014-05-01 18:38:59
12168.28302,487.99,2014-04-19 08:32:01
5425.81392,424.9,2014-05-06 13:36:07
51987.60693,415.0,2014-04-11 21:32:26
9245.9664,454.24,2014-04-05 17:06:11
6309.30433,432.575,2014-05-08 15:14:23
7181.34276,428.42,2014-04-29 00:05:38
32527.00947,456.0,2014-04-14 19:46:50
7365.1811,440.869,2014-04-30 18:51:05
34221.0223,452.706,2014-04-14 12:56:20
10839.24508,456.2,2014-04-07 01:26:23
28377.53819,459.797,2014-04-15 01:37:24
5854.91731,438.8,2014-04-29 18:27:23
3301.93895,440.96,2014-05-10 15:58:12
10109.83983,437.983,2014-04-09 21:57:06
6023.98582,452.999,2014-04-26 16:36:03
19652.89167,490.92,2014-04-17 21:44:31
6464.31103,429.989,2014-04-29 02:06:04
4117.06661,442.0,2014-05-09 18:09:00
20169.11566,418.5,2014-04-12 18:54:05
12805.7511,485.686,2014-04-02 08:37:56
6041.49764,473.523,2014-04-22 22:31:42
2539.54199,428.5,2014-05-03 16:00:01
20193.21335,439.4,2014-04-04 02:05:27
10726.58068,495.5,2014-04-20 04:43:53
3473.05099,430.06,2014-05-12 04:29:29
3665.98307,448.104,2014-04-27 01:26:40
5753.02047,483.0,2014-04-21 23:48:26
37616.52192,454.999,2014-03-31 12:08:04
52423.12333,414.4,2014-04-11 20:52:23
28416.30682,500.0,2014-04-16 13:26:02
10392.71793,483.0,2014-04-19 06:56:56
32232.76703,430.181,2014-04-02 22:44:09
4491.09042,481.995,2014-04-24 16:46:09
5585.41216,436.2,2014-04-29 19:02:26
5798.49172,435.914,2014-05-02 17:32:14
11998.82297,449.0,2014-04-05 09:29:01
2589.77261,423.426,2014-05-05 14:06:03
10031.13221,446.861,2014-04-08 11:55:08
3024.00472,446.3,2014-04-27 06:32:02
6023.06302,421.3,2014-05-06 23:23:19
15286.42003,486.018,2014-04-18 02:24:54
49990.20105,402.499,2014-04-11 06:31:12
32490.63169,468.999,2014-03-31 16:08:22
3613.23745,432.9,2014-05-12 01:28:57
17343.67926,443.2,2014-04-25 15:14:07
28146.18908,498.111,2014-04-15 16:34:32
3279.48117,424.017,2014-05-03 19:40:18
6702.06656,492.725,2014-04-20 13:24:34
11707.66969,445.983,2014-04-05 01:28:15
11413.75678,451.1,2014-04-08 08:44:48
3397.42835,480.5,2014-04-24 02:24:59
4518.7984,428.0,2014-05-08 19:44:44
3894.64211,477.87,2014-04-24 11:55:47
5934.22209,421.652,2014-05-06 20:51:52
10157.35935,492.947,2014-04-19 20:28:19
4905.07837,487.674,2014-04-22 03:39:02
34483.5244,428.894,2014-04-03 04:04:41
2815.42043,445.3,2014-04-27 09:17:12
4256.05431,428.424,2014-05-08 23:50:34
16382.53259,488.579,2014-04-01 13:34:58
5099.99353,436.0,2014-05-02 23:58:14
8591.65718,453.0,2014-04-06 13:03:18
5377.61344,446.621,2014-04-09 07:18:04
2703.30103,426.84,2014-05-05 16:11:13
17595.59035,442.182,2014-04-25 12:58:54
33070.04822,449.888,2014-04-14 21:37:04
37293.26501,454.175,2014-03-31 08:42:48
9022.21807,446.781,2014-04-26 11:00:37
28903.02122,493.3,2014-04-15 14:14:21
3945.29313,429.103,2014-05-03 23:32:11
13979.53339,446.504,2014-04-07 21:58:46
21906.7322,392.0,2014-04-10 16:28:40
5655.83664,437.5,2014-04-30 05:59:10
5157.85386,484.057,2014-04-20 22:10:17
16398.53781,452.99,2014-04-04 12:31:41
3700.78353,476.4,2014-04-23 11:08:33
5993.03323,427.2,2014-05-07 12:51:31
7386.73491,424.0,2014-04-28 08:54:27
4146.78148,443.49,2014-05-10 02:20:08
19742.99204,433.0,2014-04-02 17:38:38
7311.14828,435.88,2014-04-28 19:55:11
8426.30825,434.786,2014-05-08 03:58:33
10603.47142,492.0,2014-04-19 21:33:24
3170.08965,476.3,2014-04-24 08:10:31
27407.1493,415.0,2014-04-12 12:43:36
17079.26665,487.858,2014-04-01 21:52:04
4722.81876,447.497,2014-04-26 22:36:29
27008.85368,523.303,2014-04-16 23:06:43
2035.96187,426.338,2014-05-04 22:44:19
6906.89248,443.5,2014-04-08 21:51:05
6198.48303,487.999,2014-04-21 11:46:16
8663.04495,466.31,2014-04-06 05:32:33
7385.65488,437.001,2014-04-30 13:20:41
31866.64609,531.0,2014-04-16 07:20:38
7153.62947,438.015,2014-04-30 20:46:19
2508.54862,434.0,2014-05-11 14:17:01
41981.75683,352.101,2014-04-11 00:59:52
5482.09294,425.5,2014-05-07 10:11:19
2536.37654,448.898,2014-04-27 15:43:00
9672.79452,472.002,2014-04-18 10:35:27
16523.44117,403.0,2014-04-13 15:52:49
3755.65488,479.12,2014-04-23 20:49:18
2409.99746,427.959,2014-05-05 01:44:46
9805.76857,451.672,2014-04-05 06:58:47
5880.60925,497.989,2014-04-21 09:21:04
6482.66138,427.0,2014-05-07 13:51:35
6781.26174,421.071,2014-04-28 06:14:16
12370.70157,481.0,2014-04-01 08:04:35
3181.49251,434.9,2014-05-09 11:32:32
11039.63535,418.779,2014-04-13 10:02:14
17917.88592,495.0,2014-04-17 22:34:35
38466.14195,418.1,2014-04-03 08:55:09
10708.95106,500.5,2014-04-20 05:58:59
6701.29555,481.55,2014-04-22 13:09:47
3359.98831,475.04,2014-04-24 06:40:25
3468.4796,430.0,2014-05-04 05:12:57
8068.75392,456.998,2014-04-06 11:13:06
5275.85713,446.5,2014-05-01 16:23:49
4724.48204,422.251,2014-05-06 09:40:44
5268.9344,446.214,2014-04-09 09:28:30
9318.78073,469.2,2014-04-18 14:55:45
11120.66483,444.469,2014-04-08 02:24:14
2786.37155,442.35,2014-05-11 03:56:01
5218.1952,429.989,2014-05-03 02:53:32
31625.06947,524.0,2014-04-16 01:55:15
6345.78921,430.01,2014-04-29 03:26:18
7247.8314,416.868,2014-04-28 07:34:22
37326.46788,452.811,2014-03-31 08:17:47
7330.25885,439.997,2014-04-30 16:50:57
6257.53253,489.0,2014-04-21 15:56:37
3669.82463,476.85,2014-04-23 12:48:40
